route_id,service_type,trip_id,shape_id
30,1,15391,shp_1_8
30,1,15392,shp_1_8
30,1,15393,shp_1_8
30,1,15394,shp_1_8
30,1,15395,shp_1_8
30,1,15396,shp_1_8
30,1,15397,shp_1_8
30,1,15398,shp_1_8
30,1,15399,shp_1_8
3,1,1540,shp_1_25
30,1,15400,shp_1_8
30,1,15401,shp_1_8
30,1,15402,shp_1_8
30,1,15403,shp_1_8
30,1,15404,shp_1_8
30,1,15405,shp_1_8
30,1,15406,shp_1_8
30,1,15407,shp_1_8
30,1,15408,shp_1_8
30,1,15409,shp_1_8
3,1,1541,shp_1_25
30,1,15410,shp_1_8
30,1,15411,shp_1_8
30,1,15412,shp_1_8
30,1,15413,shp_1_8
30,1,15414,shp_1_8
30,1,15415,shp_1_8
30,1,15416,shp_1_8
30,1,15417,shp_1_8
30,1,15418,shp_1_8
30,1,15419,shp_1_8
3,1,1542,shp_1_25
30,1,15420,shp_1_8
30,1,15421,shp_1_8
30,1,15422,shp_1_8
30,1,15423,shp_1_8
30,1,15424,shp_1_8
30,1,15425,shp_1_8
30,1,15426,shp_1_8
30,1,15427,shp_1_8
30,1,15428,shp_1_8
30,1,15429,shp_1_8
3,1,1543,shp_1_25
30,1,15430,shp_1_8
30,1,15431,shp_1_8
30,1,15432,shp_1_8
30,1,15433,shp_1_8
30,1,15434,shp_1_8
30,1,15435,shp_1_8
30,1,15436,shp_1_8
30,1,15437,shp_1_8
30,1,15438,shp_1_8
30,1,15439,shp_1_8
3,1,1544,shp_1_25
30,1,15440,shp_1_8
30,1,15441,shp_1_8
30,1,15442,shp_1_8
30,1,15443,shp_1_8
30,1,15444,shp_1_8
30,1,15445,shp_1_8
30,1,15446,shp_1_8
30,1,15447,shp_1_8
30,1,15448,shp_1_8
30,1,15449,shp_1_8
3,1,1545,shp_1_25
30,1,15450,shp_1_8
30,1,15451,shp_1_8
30,1,15452,shp_1_8
30,1,15453,shp_1_8
30,1,15454,shp_1_8
30,1,15455,shp_1_8
30,1,15456,shp_1_8
30,1,15457,shp_1_8
30,1,15458,shp_1_8
30,1,15459,shp_1_8
3,1,1546,shp_1_25
30,1,15460,shp_1_8
30,1,15461,shp_1_8
30,1,15462,shp_1_8
30,1,15463,shp_1_8
30,1,15464,shp_1_8
30,1,15465,shp_1_8
30,1,15466,shp_1_8
30,1,15467,shp_1_8
30,1,15468,shp_1_8
30,1,15469,shp_1_8
3,1,1547,shp_1_25
30,1,15470,shp_1_8
30,1,15471,shp_1_8
30,1,15472,shp_1_8
30,1,15473,shp_1_8
30,1,15474,shp_1_8
30,1,15475,shp_1_8
30,1,15476,shp_1_8
30,1,15477,shp_1_8
30,1,15478,shp_1_8
30,1,15479,shp_1_8
3,1,1548,shp_1_25
30,1,15480,shp_1_8
30,1,15481,shp_1_8
30,1,15482,shp_1_8
30,1,15483,shp_1_8
30,1,15484,shp_1_8
30,1,15485,shp_1_8
30,1,15486,shp_1_8
30,1,15487,shp_1_8
30,1,15488,shp_1_8
30,1,15489,shp_1_8
3,1,1549,shp_1_25
30,1,15490,shp_1_8
30,1,15491,shp_1_8
30,1,15492,shp_1_8
30,1,15493,shp_1_8
30,1,15494,shp_1_8
30,1,15495,shp_1_8
30,1,15496,shp_1_8
30,1,15497,shp_1_8
30,1,15498,shp_1_8
30,1,15499,shp_1_8
3,1,1550,shp_1_25
30,1,15500,shp_1_8
30,1,15501,shp_1_8
30,1,15502,shp_1_8
30,1,15503,shp_1_8
30,1,15504,shp_1_8
30,1,15505,shp_1_8
30,1,15506,shp_1_8
30,1,15507,shp_1_8
30,1,15508,shp_1_8
30,1,15509,shp_1_8
3,1,1551,shp_1_25
30,1,15510,shp_1_8
30,1,15511,shp_1_8
30,1,15512,shp_1_8
30,1,15513,shp_1_8
30,1,15514,shp_1_8
30,1,15515,shp_1_8
30,1,15516,shp_1_8
30,1,15517,shp_1_8
30,1,15518,shp_1_8
30,1,15519,shp_1_8
3,1,1552,shp_1_25
30,1,15520,shp_1_8
30,1,15521,shp_1_8
30,1,15522,shp_1_8
30,1,15523,shp_1_8
30,1,15524,shp_1_8
30,1,15525,shp_1_8
3,1,1553,shp_1_25
3,1,1554,shp_1_25
3,1,1555,shp_1_25
3,1,1556,shp_1_25
3,1,1557,shp_1_25
3,1,1558,shp_1_25
3,1,1559,shp_1_25
3,1,1560,shp_1_25
3,1,1561,shp_1_25
3,1,1562,shp_1_25
3,1,1563,shp_1_25
3,1,1564,shp_1_25
3,1,1565,shp_1_25
3,1,1566,shp_1_25
3,1,1567,shp_1_25
3,1,1568,shp_1_25
3,1,1569,shp_1_25
3,1,1570,shp_1_25
3,1,1571,shp_1_25
3,1,1572,shp_1_25
3,1,1573,shp_1_25
3,1,1574,shp_1_25
3,1,1575,shp_1_25
3,1,1576,shp_1_25
3,1,1577,shp_1_25
3,1,1578,shp_1_25
3,1,1579,shp_1_25
3,1,1580,shp_1_25
3,1,1581,shp_1_25
3,1,1582,shp_1_25
3,1,1583,shp_1_25
3,1,1584,shp_1_25
3,1,1585,shp_1_25
3,1,1586,shp_1_25
3,1,1587,shp_1_25
31,1,15876,shp_1_1
31,1,15877,shp_1_1
31,1,15878,shp_1_1
31,1,15879,shp_1_1
3,1,1588,shp_1_25
31,1,15880,shp_1_1
31,1,15881,shp_1_1
31,1,15882,shp_1_1
31,1,15883,shp_1_1
31,1,15884,shp_1_1
31,1,15885,shp_1_1
31,1,15886,shp_1_1
31,1,15887,shp_1_1
31,1,15888,shp_1_1
31,1,15889,shp_1_1
3,1,1589,shp_1_25
31,1,15890,shp_1_1
31,1,15891,shp_1_1
31,1,15892,shp_1_1
31,1,15893,shp_1_1
31,1,15894,shp_1_1
31,1,15895,shp_1_1
31,1,15896,shp_1_1
31,1,15897,shp_1_1
31,1,15898,shp_1_1
31,1,15899,shp_1_1
3,1,1590,shp_1_25
31,1,15900,shp_1_1
31,1,15901,shp_1_1
31,1,15902,shp_1_1
31,1,15903,shp_1_1
31,1,15904,shp_1_1
31,1,15905,shp_1_1
31,1,15906,shp_1_1
31,1,15907,shp_1_1
31,1,15908,shp_1_1
31,1,15909,shp_1_1
3,1,1591,shp_1_25
31,1,15910,shp_1_1
31,1,15911,shp_1_1
31,1,15912,shp_1_1
31,1,15913,shp_1_1
31,1,15914,shp_1_1
31,1,15915,shp_1_1
31,1,15916,shp_1_1
31,1,15917,shp_1_1
31,1,15918,shp_1_1
31,1,15919,shp_1_1
3,1,1592,shp_1_25
31,1,15920,shp_1_1
31,1,15921,shp_1_1
31,1,15922,shp_1_1
31,1,15923,shp_1_1
31,1,15924,shp_1_1
31,1,15925,shp_1_1
31,1,15926,shp_1_1
31,1,15927,shp_1_1
31,1,15928,shp_1_1
31,1,15929,shp_1_1
3,1,1593,shp_1_25
31,1,15930,shp_1_1
31,1,15931,shp_1_1
31,1,15932,shp_1_1
31,1,15933,shp_1_1
31,1,15934,shp_1_1
31,1,15935,shp_1_1
31,1,15936,shp_1_1
31,1,15937,shp_1_1
31,1,15938,shp_1_1
31,1,15939,shp_1_1
3,1,1594,shp_1_25
31,1,15940,shp_1_1
31,1,15941,shp_1_1
31,1,15942,shp_1_1
31,1,15943,shp_1_1
31,1,15944,shp_1_1
31,1,15945,shp_1_1
31,1,15946,shp_1_1
31,1,15947,shp_1_1
31,1,15948,shp_1_1
31,1,15949,shp_1_1
3,1,1595,shp_1_25
31,1,15950,shp_1_1
31,1,15951,shp_1_1
31,1,15952,shp_1_1
3,1,1596,shp_1_25
3,1,1597,shp_1_25
3,1,1598,shp_1_25
3,1,1599,shp_1_25
3,1,1600,shp_1_25
3,1,1601,shp_1_25
3,1,1602,shp_1_25
3,1,1603,shp_1_25
3,1,1604,shp_1_25
3,1,1605,shp_1_25
3,1,1606,shp_1_25
3,1,1607,shp_1_25
3,1,1608,shp_1_25
3,1,1609,shp_1_25
3,1,1610,shp_1_25
32,1,16107,shp_1_18
32,1,16108,shp_1_18
32,1,16109,shp_1_18
3,1,1611,shp_1_25
32,1,16110,shp_1_18
32,1,16111,shp_1_18
32,1,16112,shp_1_18
32,1,16113,shp_1_18
32,1,16114,shp_1_18
32,1,16115,shp_1_18
32,1,16116,shp_1_18
32,1,16117,shp_1_18
32,1,16118,shp_1_18
32,1,16119,shp_1_18
3,1,1612,shp_1_25
32,1,16120,shp_1_18
32,1,16121,shp_1_18
32,1,16122,shp_1_18
32,1,16123,shp_1_18
32,1,16124,shp_1_18
32,1,16125,shp_1_18
32,1,16126,shp_1_18
32,1,16127,shp_1_18
32,1,16128,shp_1_18
32,1,16129,shp_1_18
3,1,1613,shp_1_25
32,1,16130,shp_1_18
32,1,16131,shp_1_18
32,1,16132,shp_1_18
32,1,16133,shp_1_18
32,1,16134,shp_1_18
32,1,16135,shp_1_18
32,1,16136,shp_1_18
32,1,16137,shp_1_18
32,1,16138,shp_1_18
32,1,16139,shp_1_18
3,1,1614,shp_1_25
32,1,16140,shp_1_18
32,1,16141,shp_1_18
32,1,16142,shp_1_18
32,1,16143,shp_1_18
32,1,16144,shp_1_18
32,1,16145,shp_1_18
32,1,16146,shp_1_18
32,1,16147,shp_1_18
32,1,16148,shp_1_18
32,1,16149,shp_1_18
3,1,1615,shp_1_25
32,1,16150,shp_1_18
32,1,16151,shp_1_18
32,1,16152,shp_1_18
32,1,16153,shp_1_18
32,1,16154,shp_1_18
32,1,16155,shp_1_18
32,1,16156,shp_1_18
32,1,16157,shp_1_18
32,1,16158,shp_1_18
32,1,16159,shp_1_18
3,1,1616,shp_1_25
32,1,16160,shp_1_18
32,1,16161,shp_1_18
32,1,16162,shp_1_18
32,1,16163,shp_1_18
32,1,16164,shp_1_18
32,1,16165,shp_1_18
32,1,16166,shp_1_18
32,1,16167,shp_1_18
32,1,16168,shp_1_18
32,1,16169,shp_1_18
3,1,1617,shp_1_25
32,1,16170,shp_1_18
32,1,16171,shp_1_18
32,1,16172,shp_1_18
32,1,16173,shp_1_18
32,1,16174,shp_1_18
32,1,16175,shp_1_18
32,1,16176,shp_1_18
32,1,16177,shp_1_18
32,1,16178,shp_1_18
32,1,16179,shp_1_18
3,1,1618,shp_1_25
32,1,16180,shp_1_18
32,1,16181,shp_1_18
32,1,16182,shp_1_18
32,1,16183,shp_1_18
32,1,16184,shp_1_18
32,1,16185,shp_1_18
32,1,16186,shp_1_18
32,1,16187,shp_1_18
32,1,16188,shp_1_18
32,1,16189,shp_1_18
3,1,1619,shp_1_25
32,1,16190,shp_1_18
32,1,16191,shp_1_18
32,1,16192,shp_1_18
32,1,16193,shp_1_18
32,1,16194,shp_1_18
32,1,16195,shp_1_18
32,1,16196,shp_1_18
32,1,16197,shp_1_18
32,1,16198,shp_1_18
32,1,16199,shp_1_18
3,1,1620,shp_1_25
32,1,16200,shp_1_18
32,1,16201,shp_1_18
32,1,16202,shp_1_18
32,1,16203,shp_1_18
32,1,16204,shp_1_18
32,1,16205,shp_1_18
32,1,16206,shp_1_18
32,1,16207,shp_1_18
32,1,16208,shp_1_18
32,1,16209,shp_1_18
3,1,1621,shp_1_25
32,1,16210,shp_1_18
32,1,16211,shp_1_18
32,1,16212,shp_1_18
32,1,16213,shp_1_18
32,1,16214,shp_1_18
32,1,16215,shp_1_18
32,1,16216,shp_1_18
32,1,16217,shp_1_18
32,1,16218,shp_1_18
32,1,16219,shp_1_18
3,1,1622,shp_1_25
32,1,16220,shp_1_18
3,1,1623,shp_1_25
3,1,1624,shp_1_25
3,1,1625,shp_1_25
3,1,1626,shp_1_25
3,1,1627,shp_1_25
3,1,1628,shp_1_25
3,1,1629,shp_1_25
3,1,1630,shp_1_25
3,1,1631,shp_1_25
3,1,1632,shp_1_25
3,1,1633,shp_1_25
3,1,1634,shp_1_25
3,1,1635,shp_1_25
3,1,1636,shp_1_25
3,1,1637,shp_1_25
3,1,1638,shp_1_25
3,1,1639,shp_1_25
3,1,1640,shp_1_25
3,1,1641,shp_1_25
3,1,1642,shp_1_25
3,1,1643,shp_1_25
3,1,1644,shp_1_25
33,1,16449,shp_1_24
3,1,1645,shp_1_25
33,1,16450,shp_1_24
33,1,16451,shp_1_24
33,1,16452,shp_1_24
33,1,16453,shp_1_24
33,1,16454,shp_1_24
33,1,16455,shp_1_24
33,1,16456,shp_1_24
33,1,16457,shp_1_24
33,1,16458,shp_1_24
33,1,16459,shp_1_24
3,1,1646,shp_1_25
33,1,16460,shp_1_24
33,1,16461,shp_1_24
33,1,16462,shp_1_24
33,1,16463,shp_1_24
33,1,16464,shp_1_24
33,1,16465,shp_1_24
33,1,16466,shp_1_24
33,1,16467,shp_1_24
33,1,16468,shp_1_24
33,1,16469,shp_1_24
3,1,1647,shp_1_25
33,1,16470,shp_1_24
33,1,16471,shp_1_24
33,1,16472,shp_1_24
33,1,16473,shp_1_24
33,1,16474,shp_1_24
33,1,16475,shp_1_24
33,1,16476,shp_1_24
33,1,16477,shp_1_24
33,1,16478,shp_1_24
33,1,16479,shp_1_24
3,1,1648,shp_1_25
33,1,16480,shp_1_24
33,1,16481,shp_1_24
33,1,16482,shp_1_24
33,1,16483,shp_1_24
33,1,16484,shp_1_24
33,1,16485,shp_1_24
33,1,16486,shp_1_24
33,1,16487,shp_1_24
33,1,16488,shp_1_24
33,1,16489,shp_1_24
3,1,1649,shp_1_25
33,1,16490,shp_1_24
33,1,16491,shp_1_24
33,1,16492,shp_1_24
33,1,16493,shp_1_24
33,1,16494,shp_1_24
33,1,16495,shp_1_24
33,1,16496,shp_1_24
33,1,16497,shp_1_24
33,1,16498,shp_1_24
33,1,16499,shp_1_24
3,1,1650,shp_1_25
33,1,16500,shp_1_24
33,1,16501,shp_1_24
33,1,16502,shp_1_24
33,1,16503,shp_1_24
33,1,16504,shp_1_24
33,1,16505,shp_1_24
33,1,16506,shp_1_24
33,1,16507,shp_1_24
33,1,16508,shp_1_24
33,1,16509,shp_1_24
3,1,1651,shp_1_25
33,1,16510,shp_1_24
33,1,16511,shp_1_24
33,1,16512,shp_1_24
33,1,16513,shp_1_24
33,1,16514,shp_1_24
33,1,16515,shp_1_24
33,1,16516,shp_1_24
33,1,16517,shp_1_24
33,1,16518,shp_1_24
33,1,16519,shp_1_24
3,1,1652,shp_1_25
33,1,16520,shp_1_24
33,1,16521,shp_1_24
33,1,16522,shp_1_24
33,1,16523,shp_1_24
33,1,16524,shp_1_24
33,1,16525,shp_1_24
33,1,16526,shp_1_24
33,1,16527,shp_1_24
33,1,16528,shp_1_24
33,1,16529,shp_1_24
3,1,1653,shp_1_25
33,1,16530,shp_1_24
33,1,16531,shp_1_24
33,1,16532,shp_1_24
33,1,16533,shp_1_24
33,1,16534,shp_1_24
33,1,16535,shp_1_24
33,1,16536,shp_1_24
33,1,16537,shp_1_24
33,1,16538,shp_1_24
33,1,16539,shp_1_24
3,1,1654,shp_1_25
33,1,16540,shp_1_24
33,1,16541,shp_1_24
33,1,16542,shp_1_24
33,1,16543,shp_1_24
33,1,16544,shp_1_24
33,1,16545,shp_1_24
33,1,16546,shp_1_24
33,1,16547,shp_1_24
33,1,16548,shp_1_24
33,1,16549,shp_1_24
3,1,1655,shp_1_25
33,1,16550,shp_1_24
33,1,16551,shp_1_24
33,1,16552,shp_1_24
33,1,16553,shp_1_24
33,1,16554,shp_1_24
33,1,16555,shp_1_24
33,1,16556,shp_1_24
33,1,16557,shp_1_24
33,1,16558,shp_1_24
33,1,16559,shp_1_24
3,1,1656,shp_1_25
33,1,16560,shp_1_24
33,1,16561,shp_1_24
33,1,16562,shp_1_24
33,1,16563,shp_1_24
33,1,16564,shp_1_24
33,1,16565,shp_1_24
33,1,16566,shp_1_24
33,1,16567,shp_1_24
33,1,16568,shp_1_24
33,1,16569,shp_1_24
3,1,1657,shp_1_25
33,1,16570,shp_1_24
33,1,16571,shp_1_24
33,1,16572,shp_1_24
33,1,16573,shp_1_24
33,1,16574,shp_1_24
33,1,16575,shp_1_24
33,1,16576,shp_1_24
33,1,16577,shp_1_24
33,1,16578,shp_1_24
33,1,16579,shp_1_24
3,1,1658,shp_1_25
33,1,16580,shp_1_24
33,1,16581,shp_1_24
33,1,16582,shp_1_24
33,1,16583,shp_1_24
33,1,16584,shp_1_24
33,1,16585,shp_1_24
33,1,16586,shp_1_24
33,1,16587,shp_1_24
33,1,16588,shp_1_24
33,1,16589,shp_1_24
3,1,1659,shp_1_25
33,1,16590,shp_1_24
33,1,16591,shp_1_24
33,1,16592,shp_1_24
33,1,16593,shp_1_24
33,1,16594,shp_1_24
33,1,16595,shp_1_24
33,1,16596,shp_1_24
33,1,16597,shp_1_24
33,1,16598,shp_1_24
33,1,16599,shp_1_24
3,1,1660,shp_1_25
33,1,16600,shp_1_24
33,1,16601,shp_1_24
33,1,16602,shp_1_24
33,1,16603,shp_1_24
33,1,16604,shp_1_24
33,1,16605,shp_1_24
33,1,16606,shp_1_24
33,1,16607,shp_1_24
33,1,16608,shp_1_24
33,1,16609,shp_1_24
3,1,1661,shp_1_25
33,1,16610,shp_1_24
33,1,16611,shp_1_24
33,1,16612,shp_1_24
33,1,16613,shp_1_24
33,1,16614,shp_1_24
33,1,16615,shp_1_24
33,1,16616,shp_1_24
33,1,16617,shp_1_24
33,1,16618,shp_1_24
33,1,16619,shp_1_24
3,1,1662,shp_1_25
33,1,16620,shp_1_24
33,1,16621,shp_1_24
33,1,16622,shp_1_24
33,1,16623,shp_1_24
33,1,16624,shp_1_24
33,1,16625,shp_1_24
33,1,16626,shp_1_24
33,1,16627,shp_1_24
33,1,16628,shp_1_24
3,1,1663,shp_1_25
3,1,1664,shp_1_25
3,1,1665,shp_1_25
3,1,1666,shp_1_25
3,1,1667,shp_1_25
3,1,1668,shp_1_25
3,1,1669,shp_1_25
3,1,1670,shp_1_25
34,1,16989,shp_1_20
34,1,16990,shp_1_20
34,1,16991,shp_1_20
34,1,16992,shp_1_20
34,1,16993,shp_1_20
34,1,16994,shp_1_20
34,1,16995,shp_1_20
34,1,16996,shp_1_20
34,1,16997,shp_1_20
34,1,16998,shp_1_20
34,1,16999,shp_1_20
34,1,17000,shp_1_20
34,1,17001,shp_1_20
34,1,17002,shp_1_20
34,1,17003,shp_1_20
34,1,17004,shp_1_20
34,1,17005,shp_1_20
34,1,17006,shp_1_20
34,1,17007,shp_1_20
34,1,17008,shp_1_20
34,1,17009,shp_1_20
34,1,17010,shp_1_20
34,1,17011,shp_1_20
34,1,17012,shp_1_20
34,1,17013,shp_1_20
34,1,17014,shp_1_20
34,1,17015,shp_1_20
34,1,17016,shp_1_20
34,1,17017,shp_1_20
34,1,17018,shp_1_20
34,1,17019,shp_1_20
34,1,17020,shp_1_20
34,1,17021,shp_1_20
34,1,17022,shp_1_20
34,1,17023,shp_1_20
34,1,17024,shp_1_20
34,1,17025,shp_1_20
34,1,17026,shp_1_20
34,1,17027,shp_1_20
34,1,17028,shp_1_20
34,1,17029,shp_1_20
34,1,17030,shp_1_20
34,1,17031,shp_1_20
34,1,17032,shp_1_20
34,1,17033,shp_1_20
34,1,17034,shp_1_20
34,1,17035,shp_1_20
34,1,17036,shp_1_20
34,1,17037,shp_1_20
34,1,17038,shp_1_20
34,1,17039,shp_1_20
34,1,17040,shp_1_20
34,1,17041,shp_1_20
34,1,17042,shp_1_20
34,1,17043,shp_1_20
34,1,17044,shp_1_20
34,1,17045,shp_1_20
34,1,17046,shp_1_20
34,1,17047,shp_1_20
34,1,17048,shp_1_20
34,1,17049,shp_1_20
34,1,17050,shp_1_20
34,1,17051,shp_1_20
34,1,17052,shp_1_20
34,1,17053,shp_1_20
34,1,17054,shp_1_20
34,1,17055,shp_1_20
34,1,17056,shp_1_20
34,1,17057,shp_1_20
34,1,17058,shp_1_20
34,1,17059,shp_1_20
34,1,17060,shp_1_20
34,1,17061,shp_1_20
34,1,17062,shp_1_20
34,1,17063,shp_1_20
34,1,17064,shp_1_20
34,1,17065,shp_1_20
34,1,17066,shp_1_20
34,1,17067,shp_1_20
34,1,17068,shp_1_20
34,1,17069,shp_1_20
34,1,17070,shp_1_20
34,1,17071,shp_1_20
34,1,17072,shp_1_20
34,1,17073,shp_1_20
34,1,17074,shp_1_20
34,1,17075,shp_1_20
34,1,17076,shp_1_20
34,1,17077,shp_1_20
34,1,17078,shp_1_20
34,1,17079,shp_1_20
34,1,17080,shp_1_20
34,1,17081,shp_1_20
34,1,17082,shp_1_20
34,1,17083,shp_1_20
34,1,17084,shp_1_20
34,1,17085,shp_1_20
34,1,17086,shp_1_20
34,1,17087,shp_1_20
34,1,17088,shp_1_20
34,1,17089,shp_1_20
34,1,17090,shp_1_20
34,1,17091,shp_1_20
34,1,17092,shp_1_20
34,1,17093,shp_1_20
34,1,17094,shp_1_20
34,1,17095,shp_1_20
34,1,17096,shp_1_20
34,1,17097,shp_1_20
34,1,17098,shp_1_20
34,1,17099,shp_1_20
34,1,17100,shp_1_20
35,1,17325,shp_1_10
35,1,17326,shp_1_10
35,1,17327,shp_1_10
35,1,17328,shp_1_10
35,1,17329,shp_1_10
35,1,17330,shp_1_10
35,1,17331,shp_1_10
35,1,17332,shp_1_10
35,1,17333,shp_1_10
35,1,17334,shp_1_10
35,1,17335,shp_1_10
35,1,17336,shp_1_10
35,1,17337,shp_1_10
35,1,17338,shp_1_10
35,1,17339,shp_1_10
35,1,17340,shp_1_10
35,1,17341,shp_1_10
35,1,17342,shp_1_10
35,1,17343,shp_1_10
35,1,17344,shp_1_10
35,1,17345,shp_1_10
35,1,17346,shp_1_10
35,1,17347,shp_1_10
35,1,17348,shp_1_10
35,1,17349,shp_1_10
35,1,17350,shp_1_10
35,1,17351,shp_1_10
35,1,17352,shp_1_10
35,1,17353,shp_1_10
35,1,17354,shp_1_10
35,1,17355,shp_1_10
35,1,17356,shp_1_10
35,1,17357,shp_1_10
35,1,17358,shp_1_10
35,1,17359,shp_1_10
35,1,17360,shp_1_10
35,1,17361,shp_1_10
35,1,17362,shp_1_10
35,1,17363,shp_1_10
35,1,17364,shp_1_10
35,1,17365,shp_1_10
35,1,17366,shp_1_10
35,1,17367,shp_1_10
35,1,17368,shp_1_10
35,1,17369,shp_1_10
35,1,17370,shp_1_10
35,1,17371,shp_1_10
35,1,17372,shp_1_10
35,1,17373,shp_1_10
35,1,17374,shp_1_10
35,1,17375,shp_1_10
35,1,17376,shp_1_10
35,1,17377,shp_1_10
35,1,17378,shp_1_10
35,1,17379,shp_1_10
35,1,17380,shp_1_10
35,1,17381,shp_1_10
35,1,17382,shp_1_10
35,1,17383,shp_1_10
35,1,17384,shp_1_10
35,1,17385,shp_1_10
35,1,17386,shp_1_10
35,1,17387,shp_1_10
35,1,17388,shp_1_10
35,1,17389,shp_1_10
35,1,17390,shp_1_10
35,1,17391,shp_1_10
35,1,17392,shp_1_10
35,1,17393,shp_1_10
35,1,17394,shp_1_10
35,1,17395,shp_1_10
35,1,17396,shp_1_10
35,1,17397,shp_1_10
35,1,17398,shp_1_10
35,1,17399,shp_1_10
35,1,17400,shp_1_10
35,1,17401,shp_1_10
35,1,17402,shp_1_10
35,1,17403,shp_1_10
35,1,17404,shp_1_10
35,1,17405,shp_1_10
35,1,17406,shp_1_10
35,1,17407,shp_1_10
35,1,17408,shp_1_10
35,1,17409,shp_1_10
35,1,17410,shp_1_10
35,1,17411,shp_1_10
35,1,17412,shp_1_10
35,1,17413,shp_1_10
35,1,17414,shp_1_10
35,1,17415,shp_1_10
35,1,17416,shp_1_10
35,1,17417,shp_1_10
35,1,17418,shp_1_10
35,1,17419,shp_1_10
35,1,17420,shp_1_10
35,1,17421,shp_1_10
35,1,17422,shp_1_10
35,1,17423,shp_1_10
35,1,17424,shp_1_10
35,1,17425,shp_1_10
35,1,17426,shp_1_10
35,1,17427,shp_1_10
35,1,17428,shp_1_10
35,1,17429,shp_1_10
35,1,17430,shp_1_10
35,1,17431,shp_1_10
35,1,17432,shp_1_10
35,1,17433,shp_1_10
35,1,17434,shp_1_10
35,1,17435,shp_1_10
35,1,17436,shp_1_10
35,1,17437,shp_1_10
35,1,17438,shp_1_10
35,1,17439,shp_1_10
35,1,17440,shp_1_10
35,1,17441,shp_1_10
35,1,17442,shp_1_10
35,1,17443,shp_1_10
35,1,17444,shp_1_10
35,1,17445,shp_1_10
35,1,17446,shp_1_10
35,1,17447,shp_1_10
35,1,17448,shp_1_10
35,1,17449,shp_1_10
35,1,17450,shp_1_10
35,1,17451,shp_1_10
35,1,17452,shp_1_10
35,1,17453,shp_1_10
35,1,17454,shp_1_10
35,1,17455,shp_1_10
35,1,17456,shp_1_10
35,1,17457,shp_1_10
35,1,17458,shp_1_10
35,1,17459,shp_1_10
35,1,17460,shp_1_10
35,1,17461,shp_1_10
35,1,17462,shp_1_10
35,1,17463,shp_1_10
35,1,17464,shp_1_10
35,1,17465,shp_1_10
35,1,17466,shp_1_10
35,1,17467,shp_1_10
35,1,17468,shp_1_10
35,1,17469,shp_1_10
35,1,17470,shp_1_10
35,1,17471,shp_1_10
35,1,17472,shp_1_10
35,1,17473,shp_1_10
35,1,17474,shp_1_10
35,1,17475,shp_1_10
35,1,17476,shp_1_10
35,1,17477,shp_1_10
35,1,17478,shp_1_10
35,1,17479,shp_1_10
35,1,17480,shp_1_10
35,1,17481,shp_1_10
35,1,17482,shp_1_10
35,1,17483,shp_1_10
35,1,17484,shp_1_10
35,1,17485,shp_1_10
35,1,17486,shp_1_10
35,1,17487,shp_1_10
35,1,17488,shp_1_10
35,1,17489,shp_1_10
35,1,17490,shp_1_10
35,1,17491,shp_1_10
35,1,17492,shp_1_10
35,1,17493,shp_1_10
35,1,17494,shp_1_10
35,1,17495,shp_1_10
35,1,17496,shp_1_10
35,1,17497,shp_1_10
35,1,17498,shp_1_10
35,1,17499,shp_1_10
35,1,17500,shp_1_10
35,1,17501,shp_1_10
35,1,17502,shp_1_10
35,1,17503,shp_1_10
35,1,17504,shp_1_10
35,1,17505,shp_1_10
35,1,17506,shp_1_10
35,1,17507,shp_1_10
35,1,17508,shp_1_10
35,1,17509,shp_1_10
35,1,17510,shp_1_10
35,1,17511,shp_1_10
35,1,17512,shp_1_10
35,1,17513,shp_1_10
35,1,17514,shp_1_10
35,1,17515,shp_1_10
35,1,17516,shp_1_10
35,1,17517,shp_1_10
35,1,17518,shp_1_10
35,1,17519,shp_1_10
35,1,17520,shp_1_10
35,1,17521,shp_1_10
35,1,17522,shp_1_10
35,1,17523,shp_1_10
35,1,17524,shp_1_10
35,1,17525,shp_1_10
35,1,17526,shp_1_10
35,1,17527,shp_1_10
35,1,17528,shp_1_10
35,1,17529,shp_1_10
35,1,17530,shp_1_10
35,1,17531,shp_1_10
35,1,17532,shp_1_10
35,1,17533,shp_1_10
35,1,17534,shp_1_10
35,1,17535,shp_1_10
35,1,17536,shp_1_10
35,1,17537,shp_1_10
35,1,17538,shp_1_10
35,1,17539,shp_1_10
35,1,17540,shp_1_10
35,1,17541,shp_1_10
35,1,17542,shp_1_10
35,1,17543,shp_1_10
35,1,17544,shp_1_10
35,1,17545,shp_1_10
35,1,17546,shp_1_10
35,1,17547,shp_1_10
35,1,17548,shp_1_10
4,1,2172,shp_1_9
4,1,2173,shp_1_9
4,1,2174,shp_1_9
4,1,2175,shp_1_9
4,1,2176,shp_1_9
4,1,2177,shp_1_9
4,1,2178,shp_1_9
4,1,2179,shp_1_9
4,1,2180,shp_1_9
4,1,2181,shp_1_9
4,1,2182,shp_1_9
4,1,2183,shp_1_9
4,1,2184,shp_1_9
4,1,2185,shp_1_9
4,1,2186,shp_1_9
4,1,2187,shp_1_9
4,1,2188,shp_1_9
4,1,2189,shp_1_9
4,1,2190,shp_1_9
4,1,2191,shp_1_9
4,1,2192,shp_1_9
4,1,2193,shp_1_9
4,1,2194,shp_1_9
4,1,2195,shp_1_9
4,1,2196,shp_1_9
